0,1,2,3,4,5,6,7,8
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",35 to 54,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",35 to 54,recently switched jobs,connected to any,380
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",35 to 54,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",35 to 54,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",35 to 54,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",35 to 54,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",35 to 54,any recent status,connected to big companies,900
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",35 to 54,any recent status,connected to any,6700
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",25 to 34,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",25 to 34,recently switched jobs,connected to any,1200
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",25 to 34,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",25 to 34,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",25 to 34,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",25 to 34,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",25 to 34,any recent status,connected to big companies,1100
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",25 to 34,any recent status,connected to any,20000
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",18 to 24,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",18 to 24,recently switched jobs,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",18 to 24,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",18 to 24,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",18 to 24,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",18 to 24,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",18 to 24,any recent status,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,"5001-10,000 employees",18 to 24,any recent status,connected to any,6500
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,Any Age Range,recently switched jobs,connected to big companies,390
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,Any Age Range,recently switched jobs,connected to any,2800
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,Any Age Range,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,Any Age Range,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,Any Age Range,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,Any Age Range,recently promoted,connected to any,560
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,Any Age Range,any recent status,connected to big companies,3700
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,Any Age Range,any recent status,connected to any,45000
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,55+,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,55+,recently switched jobs,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,55+,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,55+,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,55+,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,55+,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,55+,any recent status,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,55+,any recent status,connected to any,860
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,35 to 54,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,35 to 54,recently switched jobs,connected to any,730
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,35 to 54,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,35 to 54,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,35 to 54,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,35 to 54,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,35 to 54,any recent status,connected to big companies,1700
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,35 to 54,any recent status,connected to any,11000
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,25 to 34,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,25 to 34,recently switched jobs,connected to any,1700
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,25 to 34,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,25 to 34,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,25 to 34,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,25 to 34,recently promoted,connected to any,370
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,25 to 34,any recent status,connected to big companies,1800
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,25 to 34,any recent status,connected to any,28000
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,18 to 24,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,18 to 24,recently switched jobs,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,18 to 24,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,18 to 24,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,18 to 24,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,18 to 24,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,18 to 24,any recent status,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,1001-5000 employees,18 to 24,any recent status,connected to any,6000
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,Any Age Range,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,Any Age Range,recently switched jobs,connected to any,1900
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,Any Age Range,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,Any Age Range,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,Any Age Range,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,Any Age Range,recently promoted,connected to any,500
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,Any Age Range,any recent status,connected to big companies,2700
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,Any Age Range,any recent status,connected to any,30000
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,55+,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,55+,recently switched jobs,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,55+,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,55+,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,55+,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,55+,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,55+,any recent status,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,55+,any recent status,connected to any,690
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,35 to 54,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,35 to 54,recently switched jobs,connected to any,470
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,35 to 54,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,35 to 54,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,35 to 54,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,35 to 54,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,35 to 54,any recent status,connected to big companies,1100
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,35 to 54,any recent status,connected to any,6800
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,25 to 34,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,25 to 34,recently switched jobs,connected to any,1200
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,25 to 34,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,25 to 34,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,25 to 34,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,25 to 34,recently promoted,connected to any,330
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,25 to 34,any recent status,connected to big companies,1400
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,25 to 34,any recent status,connected to any,17000
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,18 to 24,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,18 to 24,recently switched jobs,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,18 to 24,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,18 to 24,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,18 to 24,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,18 to 24,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,18 to 24,any recent status,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,501-1000 employees,18 to 24,any recent status,connected to any,4700
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,Any Age Range,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,Any Age Range,recently switched jobs,connected to any,860
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,Any Age Range,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,Any Age Range,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,Any Age Range,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,Any Age Range,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,Any Age Range,any recent status,connected to big companies,950
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,Any Age Range,any recent status,connected to any,13000
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,55+,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,55+,recently switched jobs,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,55+,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,55+,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,55+,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,55+,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,55+,any recent status,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,55+,any recent status,connected to any,320
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,35 to 54,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,35 to 54,recently switched jobs,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,35 to 54,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,35 to 54,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,35 to 54,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,35 to 54,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,35 to 54,any recent status,connected to big companies,390
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,35 to 54,any recent status,connected to any,2700
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,25 to 34,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,25 to 34,recently switched jobs,connected to any,510
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,25 to 34,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,25 to 34,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,25 to 34,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,25 to 34,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,25 to 34,any recent status,connected to big companies,490
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,25 to 34,any recent status,connected to any,8500
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,18 to 24,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,18 to 24,recently switched jobs,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,18 to 24,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,18 to 24,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,18 to 24,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,18 to 24,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,18 to 24,any recent status,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,201-500 employees,18 to 24,any recent status,connected to any,1700
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,Any Age Range,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,Any Age Range,recently switched jobs,connected to any,1500
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,Any Age Range,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,Any Age Range,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,Any Age Range,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,Any Age Range,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,Any Age Range,any recent status,connected to big companies,1500
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,Any Age Range,any recent status,connected to any,21000
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,55+,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,55+,recently switched jobs,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,55+,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,55+,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,55+,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,55+,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,55+,any recent status,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,55+,any recent status,connected to any,470
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,35 to 54,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,35 to 54,recently switched jobs,connected to any,320
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,35 to 54,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,35 to 54,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,35 to 54,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,35 to 54,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,35 to 54,any recent status,connected to big companies,570
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,35 to 54,any recent status,connected to any,3900
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,25 to 34,recently switched jobs,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,25 to 34,recently switched jobs,connected to any,960
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,25 to 34,recently relocated,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,25 to 34,recently relocated,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,25 to 34,recently promoted,connected to big companies,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,25 to 34,recently promoted,connected to any,0
PHL,Any Gender,Finance,Any Job Seniority,51-200 employees,25 to 34,any recent status,connected to big companies,740
