0,1,2,3,4,5,6,7
VNM,Any Gender,Finance,Any Job Seniority,2-10 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Any Job Seniority,2-10 employees,25 to 34,connected to any,3100
VNM,Any Gender,Finance,Any Job Seniority,2-10 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Any Job Seniority,2-10 employees,18 to 24,connected to any,920
VNM,Any Gender,Finance,Any Job Seniority,Myself Only,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Any Job Seniority,Myself Only,Any Age Range,connected to any,620
VNM,Any Gender,Finance,Any Job Seniority,Myself Only,55+,connected to big companies,0
VNM,Any Gender,Finance,Any Job Seniority,Myself Only,55+,connected to any,0
VNM,Any Gender,Finance,Any Job Seniority,Myself Only,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Any Job Seniority,Myself Only,35 to 54,connected to any,0
VNM,Any Gender,Finance,Any Job Seniority,Myself Only,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Any Job Seniority,Myself Only,25 to 34,connected to any,320
VNM,Any Gender,Finance,Any Job Seniority,Myself Only,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Any Job Seniority,Myself Only,18 to 24,connected to any,0
VNM,Any Gender,Finance,Owner,Any Company Size,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Owner,Any Company Size,Any Age Range,connected to any,3100
VNM,Any Gender,Finance,Owner,Any Company Size,55+,connected to big companies,0
VNM,Any Gender,Finance,Owner,Any Company Size,55+,connected to any,0
VNM,Any Gender,Finance,Owner,Any Company Size,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Owner,Any Company Size,35 to 54,connected to any,650
VNM,Any Gender,Finance,Owner,Any Company Size,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Owner,Any Company Size,25 to 34,connected to any,1700
VNM,Any Gender,Finance,Owner,Any Company Size,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Owner,Any Company Size,18 to 24,connected to any,610
VNM,Any Gender,Finance,Owner,"10,001+ employees",Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Owner,"10,001+ employees",Any Age Range,connected to any,680
VNM,Any Gender,Finance,Owner,"10,001+ employees",55+,connected to big companies,0
VNM,Any Gender,Finance,Owner,"10,001+ employees",55+,connected to any,0
VNM,Any Gender,Finance,Owner,"10,001+ employees",35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Owner,"10,001+ employees",35 to 54,connected to any,0
VNM,Any Gender,Finance,Owner,"10,001+ employees",25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Owner,"10,001+ employees",25 to 34,connected to any,0
VNM,Any Gender,Finance,Owner,"10,001+ employees",18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Owner,"10,001+ employees",18 to 24,connected to any,330
VNM,Any Gender,Finance,Owner,"5001-10,000 employees",Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Owner,"5001-10,000 employees",Any Age Range,connected to any,0
VNM,Any Gender,Finance,Owner,"5001-10,000 employees",55+,connected to big companies,0
VNM,Any Gender,Finance,Owner,"5001-10,000 employees",55+,connected to any,0
VNM,Any Gender,Finance,Owner,"5001-10,000 employees",35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Owner,"5001-10,000 employees",35 to 54,connected to any,0
VNM,Any Gender,Finance,Owner,"5001-10,000 employees",25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Owner,"5001-10,000 employees",25 to 34,connected to any,0
VNM,Any Gender,Finance,Owner,"5001-10,000 employees",18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Owner,"5001-10,000 employees",18 to 24,connected to any,0
VNM,Any Gender,Finance,Owner,1001-5000 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Owner,1001-5000 employees,Any Age Range,connected to any,640
VNM,Any Gender,Finance,Owner,1001-5000 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Owner,1001-5000 employees,55+,connected to any,0
VNM,Any Gender,Finance,Owner,1001-5000 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Owner,1001-5000 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Owner,1001-5000 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Owner,1001-5000 employees,25 to 34,connected to any,540
VNM,Any Gender,Finance,Owner,1001-5000 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Owner,1001-5000 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Owner,501-1000 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Owner,501-1000 employees,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Owner,501-1000 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Owner,501-1000 employees,55+,connected to any,0
VNM,Any Gender,Finance,Owner,501-1000 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Owner,501-1000 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Owner,501-1000 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Owner,501-1000 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Owner,501-1000 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Owner,501-1000 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Owner,201-500 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Owner,201-500 employees,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Owner,201-500 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Owner,201-500 employees,55+,connected to any,0
VNM,Any Gender,Finance,Owner,201-500 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Owner,201-500 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Owner,201-500 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Owner,201-500 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Owner,201-500 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Owner,201-500 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Owner,51-200 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Owner,51-200 employees,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Owner,51-200 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Owner,51-200 employees,55+,connected to any,0
VNM,Any Gender,Finance,Owner,51-200 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Owner,51-200 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Owner,51-200 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Owner,51-200 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Owner,51-200 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Owner,51-200 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Owner,11-50 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Owner,11-50 employees,Any Age Range,connected to any,340
VNM,Any Gender,Finance,Owner,11-50 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Owner,11-50 employees,55+,connected to any,0
VNM,Any Gender,Finance,Owner,11-50 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Owner,11-50 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Owner,11-50 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Owner,11-50 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Owner,11-50 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Owner,11-50 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Owner,2-10 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Owner,2-10 employees,Any Age Range,connected to any,310
VNM,Any Gender,Finance,Owner,2-10 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Owner,2-10 employees,55+,connected to any,0
VNM,Any Gender,Finance,Owner,2-10 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Owner,2-10 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Owner,2-10 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Owner,2-10 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Owner,2-10 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Owner,2-10 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Owner,Myself Only,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Owner,Myself Only,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Owner,Myself Only,55+,connected to big companies,0
VNM,Any Gender,Finance,Owner,Myself Only,55+,connected to any,0
VNM,Any Gender,Finance,Owner,Myself Only,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Owner,Myself Only,35 to 54,connected to any,0
VNM,Any Gender,Finance,Owner,Myself Only,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Owner,Myself Only,25 to 34,connected to any,0
VNM,Any Gender,Finance,Owner,Myself Only,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Owner,Myself Only,18 to 24,connected to any,0
VNM,Any Gender,Finance,Partner,Any Company Size,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Partner,Any Company Size,Any Age Range,connected to any,890
VNM,Any Gender,Finance,Partner,Any Company Size,55+,connected to big companies,0
VNM,Any Gender,Finance,Partner,Any Company Size,55+,connected to any,0
VNM,Any Gender,Finance,Partner,Any Company Size,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Partner,Any Company Size,35 to 54,connected to any,330
VNM,Any Gender,Finance,Partner,Any Company Size,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Partner,Any Company Size,25 to 34,connected to any,400
VNM,Any Gender,Finance,Partner,Any Company Size,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Partner,Any Company Size,18 to 24,connected to any,0
VNM,Any Gender,Finance,Partner,"10,001+ employees",Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Partner,"10,001+ employees",Any Age Range,connected to any,0
VNM,Any Gender,Finance,Partner,"10,001+ employees",55+,connected to big companies,0
VNM,Any Gender,Finance,Partner,"10,001+ employees",55+,connected to any,0
VNM,Any Gender,Finance,Partner,"10,001+ employees",35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Partner,"10,001+ employees",35 to 54,connected to any,0
VNM,Any Gender,Finance,Partner,"10,001+ employees",25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Partner,"10,001+ employees",25 to 34,connected to any,0
VNM,Any Gender,Finance,Partner,"10,001+ employees",18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Partner,"10,001+ employees",18 to 24,connected to any,0
VNM,Any Gender,Finance,Partner,"5001-10,000 employees",Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Partner,"5001-10,000 employees",Any Age Range,connected to any,0
VNM,Any Gender,Finance,Partner,"5001-10,000 employees",55+,connected to big companies,0
VNM,Any Gender,Finance,Partner,"5001-10,000 employees",55+,connected to any,0
VNM,Any Gender,Finance,Partner,"5001-10,000 employees",35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Partner,"5001-10,000 employees",35 to 54,connected to any,0
VNM,Any Gender,Finance,Partner,"5001-10,000 employees",25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Partner,"5001-10,000 employees",25 to 34,connected to any,0
VNM,Any Gender,Finance,Partner,"5001-10,000 employees",18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Partner,"5001-10,000 employees",18 to 24,connected to any,0
VNM,Any Gender,Finance,Partner,1001-5000 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Partner,1001-5000 employees,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Partner,1001-5000 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Partner,1001-5000 employees,55+,connected to any,0
VNM,Any Gender,Finance,Partner,1001-5000 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Partner,1001-5000 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Partner,1001-5000 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Partner,1001-5000 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Partner,1001-5000 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Partner,1001-5000 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Partner,501-1000 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Partner,501-1000 employees,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Partner,501-1000 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Partner,501-1000 employees,55+,connected to any,0
VNM,Any Gender,Finance,Partner,501-1000 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Partner,501-1000 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Partner,501-1000 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Partner,501-1000 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Partner,501-1000 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Partner,501-1000 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Partner,201-500 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Partner,201-500 employees,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Partner,201-500 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Partner,201-500 employees,55+,connected to any,0
VNM,Any Gender,Finance,Partner,201-500 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Partner,201-500 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Partner,201-500 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Partner,201-500 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Partner,201-500 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Partner,201-500 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Partner,51-200 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Partner,51-200 employees,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Partner,51-200 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Partner,51-200 employees,55+,connected to any,0
VNM,Any Gender,Finance,Partner,51-200 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Partner,51-200 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Partner,51-200 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Partner,51-200 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Partner,51-200 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Partner,51-200 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Partner,11-50 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Partner,11-50 employees,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Partner,11-50 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Partner,11-50 employees,55+,connected to any,0
VNM,Any Gender,Finance,Partner,11-50 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Partner,11-50 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Partner,11-50 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Partner,11-50 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Partner,11-50 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Partner,11-50 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Partner,2-10 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Partner,2-10 employees,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Partner,2-10 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,Partner,2-10 employees,55+,connected to any,0
VNM,Any Gender,Finance,Partner,2-10 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Partner,2-10 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,Partner,2-10 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Partner,2-10 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,Partner,2-10 employees,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Partner,2-10 employees,18 to 24,connected to any,0
VNM,Any Gender,Finance,Partner,Myself Only,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,Partner,Myself Only,Any Age Range,connected to any,0
VNM,Any Gender,Finance,Partner,Myself Only,55+,connected to big companies,0
VNM,Any Gender,Finance,Partner,Myself Only,55+,connected to any,0
VNM,Any Gender,Finance,Partner,Myself Only,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,Partner,Myself Only,35 to 54,connected to any,0
VNM,Any Gender,Finance,Partner,Myself Only,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,Partner,Myself Only,25 to 34,connected to any,0
VNM,Any Gender,Finance,Partner,Myself Only,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,Partner,Myself Only,18 to 24,connected to any,0
VNM,Any Gender,Finance,CXO,Any Company Size,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,CXO,Any Company Size,Any Age Range,connected to any,3300
VNM,Any Gender,Finance,CXO,Any Company Size,55+,connected to big companies,0
VNM,Any Gender,Finance,CXO,Any Company Size,55+,connected to any,0
VNM,Any Gender,Finance,CXO,Any Company Size,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,CXO,Any Company Size,35 to 54,connected to any,1200
VNM,Any Gender,Finance,CXO,Any Company Size,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,CXO,Any Company Size,25 to 34,connected to any,1500
VNM,Any Gender,Finance,CXO,Any Company Size,18 to 24,connected to big companies,0
VNM,Any Gender,Finance,CXO,Any Company Size,18 to 24,connected to any,440
VNM,Any Gender,Finance,CXO,"10,001+ employees",Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,CXO,"10,001+ employees",Any Age Range,connected to any,530
VNM,Any Gender,Finance,CXO,"10,001+ employees",55+,connected to big companies,0
VNM,Any Gender,Finance,CXO,"10,001+ employees",55+,connected to any,0
VNM,Any Gender,Finance,CXO,"10,001+ employees",35 to 54,connected to big companies,0
VNM,Any Gender,Finance,CXO,"10,001+ employees",35 to 54,connected to any,0
VNM,Any Gender,Finance,CXO,"10,001+ employees",25 to 34,connected to big companies,0
VNM,Any Gender,Finance,CXO,"10,001+ employees",25 to 34,connected to any,0
VNM,Any Gender,Finance,CXO,"10,001+ employees",18 to 24,connected to big companies,0
VNM,Any Gender,Finance,CXO,"10,001+ employees",18 to 24,connected to any,0
VNM,Any Gender,Finance,CXO,"5001-10,000 employees",Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,CXO,"5001-10,000 employees",Any Age Range,connected to any,0
VNM,Any Gender,Finance,CXO,"5001-10,000 employees",55+,connected to big companies,0
VNM,Any Gender,Finance,CXO,"5001-10,000 employees",55+,connected to any,0
VNM,Any Gender,Finance,CXO,"5001-10,000 employees",35 to 54,connected to big companies,0
VNM,Any Gender,Finance,CXO,"5001-10,000 employees",35 to 54,connected to any,0
VNM,Any Gender,Finance,CXO,"5001-10,000 employees",25 to 34,connected to big companies,0
VNM,Any Gender,Finance,CXO,"5001-10,000 employees",25 to 34,connected to any,0
VNM,Any Gender,Finance,CXO,"5001-10,000 employees",18 to 24,connected to big companies,0
VNM,Any Gender,Finance,CXO,"5001-10,000 employees",18 to 24,connected to any,0
VNM,Any Gender,Finance,CXO,1001-5000 employees,Any Age Range,connected to big companies,0
VNM,Any Gender,Finance,CXO,1001-5000 employees,Any Age Range,connected to any,370
VNM,Any Gender,Finance,CXO,1001-5000 employees,55+,connected to big companies,0
VNM,Any Gender,Finance,CXO,1001-5000 employees,55+,connected to any,0
VNM,Any Gender,Finance,CXO,1001-5000 employees,35 to 54,connected to big companies,0
VNM,Any Gender,Finance,CXO,1001-5000 employees,35 to 54,connected to any,0
VNM,Any Gender,Finance,CXO,1001-5000 employees,25 to 34,connected to big companies,0
VNM,Any Gender,Finance,CXO,1001-5000 employees,25 to 34,connected to any,0
VNM,Any Gender,Finance,CXO,1001-5000 employees,18 to 24,connected to big companies,0
