0,1,2,3,4,5,6
Finance,USA,Female,55+,Entry,11-50 employees,5700.0
Finance,USA,Female,55+,Entry,2-10 employees,5500.0
Finance,USA,Female,55+,Entry,Myself Only,350.0
Finance,USA,Female,55+,Training,"10,001+ employees",0.0
Finance,USA,Female,55+,Training,"5001-10,000 employees",0.0
Finance,USA,Female,55+,Training,1001-5000 employees,0.0
Finance,USA,Female,55+,Training,501-1000 employees,0.0
Finance,USA,Female,55+,Training,201-500 employees,0.0
Finance,USA,Female,55+,Training,51-200 employees,0.0
Finance,USA,Female,55+,Training,11-50 employees,0.0
Finance,USA,Female,55+,Training,2-10 employees,0.0
Finance,USA,Female,55+,Training,Myself Only,0.0
Finance,USA,Female,55+,Unpaid,"10,001+ employees",930.0
Finance,USA,Female,55+,Unpaid,"5001-10,000 employees",0.0
Finance,USA,Female,55+,Unpaid,1001-5000 employees,0.0
Finance,USA,Female,55+,Unpaid,501-1000 employees,0.0
Finance,USA,Female,55+,Unpaid,201-500 employees,0.0
Finance,USA,Female,55+,Unpaid,51-200 employees,0.0
Finance,USA,Female,55+,Unpaid,11-50 employees,0.0
Finance,USA,Female,55+,Unpaid,2-10 employees,0.0
Finance,USA,Female,55+,Unpaid,Myself Only,0.0
Finance,USA,Female,35 to 54,Owner,"10,001+ employees",11000.0
Finance,USA,Female,35 to 54,Owner,"5001-10,000 employees",2400.0
Finance,USA,Female,35 to 54,Owner,1001-5000 employees,5100.0
Finance,USA,Female,35 to 54,Owner,501-1000 employees,2300.0
Finance,USA,Female,35 to 54,Owner,201-500 employees,3600.0
Finance,USA,Female,35 to 54,Owner,51-200 employees,5500.0
Finance,USA,Female,35 to 54,Owner,11-50 employees,10000.0
Finance,USA,Female,35 to 54,Owner,2-10 employees,19000.0
Finance,USA,Female,35 to 54,Owner,Myself Only,2000.0
Finance,USA,Female,35 to 54,Partner,"10,001+ employees",3800.0
Finance,USA,Female,35 to 54,Partner,"5001-10,000 employees",1200.0
Finance,USA,Female,35 to 54,Partner,1001-5000 employees,2800.0
Finance,USA,Female,35 to 54,Partner,501-1000 employees,1500.0
Finance,USA,Female,35 to 54,Partner,201-500 employees,2300.0
Finance,USA,Female,35 to 54,Partner,51-200 employees,4000.0
Finance,USA,Female,35 to 54,Partner,11-50 employees,5800.0
Finance,USA,Female,35 to 54,Partner,2-10 employees,7000.0
Finance,USA,Female,35 to 54,Partner,Myself Only,560.0
Finance,USA,Female,35 to 54,CXO,"10,001+ employees",6100.0
Finance,USA,Female,35 to 54,CXO,"5001-10,000 employees",1700.0
Finance,USA,Female,35 to 54,CXO,1001-5000 employees,4000.0
Finance,USA,Female,35 to 54,CXO,501-1000 employees,2200.0
Finance,USA,Female,35 to 54,CXO,201-500 employees,3500.0
Finance,USA,Female,35 to 54,CXO,51-200 employees,6900.0
Finance,USA,Female,35 to 54,CXO,11-50 employees,10000.0
Finance,USA,Female,35 to 54,CXO,2-10 employees,12000.0
Finance,USA,Female,35 to 54,CXO,Myself Only,880.0
Finance,USA,Female,35 to 54,VP,"10,001+ employees",77000.0
Finance,USA,Female,35 to 54,VP,"5001-10,000 employees",9600.0
Finance,USA,Female,35 to 54,VP,1001-5000 employees,25000.0
Finance,USA,Female,35 to 54,VP,501-1000 employees,11000.0
Finance,USA,Female,35 to 54,VP,201-500 employees,14000.0
Finance,USA,Female,35 to 54,VP,51-200 employees,18000.0
Finance,USA,Female,35 to 54,VP,11-50 employees,13000.0
Finance,USA,Female,35 to 54,VP,2-10 employees,8700.0
Finance,USA,Female,35 to 54,VP,Myself Only,780.0
Finance,USA,Female,35 to 54,Director,"10,001+ employees",43000.0
Finance,USA,Female,35 to 54,Director,"5001-10,000 employees",10000.0
Finance,USA,Female,35 to 54,Director,1001-5000 employees,19000.0
Finance,USA,Female,35 to 54,Director,501-1000 employees,7800.0
Finance,USA,Female,35 to 54,Director,201-500 employees,9900.0
Finance,USA,Female,35 to 54,Director,51-200 employees,15000.0
Finance,USA,Female,35 to 54,Director,11-50 employees,15000.0
Finance,USA,Female,35 to 54,Director,2-10 employees,12000.0
Finance,USA,Female,35 to 54,Director,Myself Only,1000.0
Finance,USA,Female,35 to 54,Manager,"10,001+ employees",70000.0
Finance,USA,Female,35 to 54,Manager,"5001-10,000 employees",17000.0
Finance,USA,Female,35 to 54,Manager,1001-5000 employees,32000.0
Finance,USA,Female,35 to 54,Manager,501-1000 employees,14000.0
Finance,USA,Female,35 to 54,Manager,201-500 employees,15000.0
Finance,USA,Female,35 to 54,Manager,51-200 employees,17000.0
Finance,USA,Female,35 to 54,Manager,11-50 employees,14000.0
Finance,USA,Female,35 to 54,Manager,2-10 employees,11000.0
Finance,USA,Female,35 to 54,Manager,Myself Only,920.0
Finance,USA,Female,35 to 54,Senior,"10,001+ employees",210000.0
Finance,USA,Female,35 to 54,Senior,"5001-10,000 employees",52000.0
Finance,USA,Female,35 to 54,Senior,1001-5000 employees,95000.0
Finance,USA,Female,35 to 54,Senior,501-1000 employees,38000.0
Finance,USA,Female,35 to 54,Senior,201-500 employees,43000.0
Finance,USA,Female,35 to 54,Senior,51-200 employees,50000.0
Finance,USA,Female,35 to 54,Senior,11-50 employees,42000.0
Finance,USA,Female,35 to 54,Senior,2-10 employees,34000.0
Finance,USA,Female,35 to 54,Senior,Myself Only,2700.0
Finance,USA,Female,35 to 54,Entry,"10,001+ employees",130000.0
Finance,USA,Female,35 to 54,Entry,"5001-10,000 employees",32000.0
Finance,USA,Female,35 to 54,Entry,1001-5000 employees,58000.0
Finance,USA,Female,35 to 54,Entry,501-1000 employees,24000.0
Finance,USA,Female,35 to 54,Entry,201-500 employees,31000.0
Finance,USA,Female,35 to 54,Entry,51-200 employees,38000.0
Finance,USA,Female,35 to 54,Entry,11-50 employees,34000.0
Finance,USA,Female,35 to 54,Entry,2-10 employees,30000.0
Finance,USA,Female,35 to 54,Entry,Myself Only,1800.0
Finance,USA,Female,35 to 54,Training,"10,001+ employees",670.0
Finance,USA,Female,35 to 54,Training,"5001-10,000 employees",0.0
Finance,USA,Female,35 to 54,Training,1001-5000 employees,0.0
Finance,USA,Female,35 to 54,Training,501-1000 employees,0.0
Finance,USA,Female,35 to 54,Training,201-500 employees,0.0
Finance,USA,Female,35 to 54,Training,51-200 employees,0.0
Finance,USA,Female,35 to 54,Training,11-50 employees,0.0
Finance,USA,Female,35 to 54,Training,2-10 employees,0.0
Finance,USA,Female,35 to 54,Training,Myself Only,0.0
Finance,USA,Female,35 to 54,Unpaid,"10,001+ employees",1500.0
Finance,USA,Female,35 to 54,Unpaid,"5001-10,000 employees",0.0
Finance,USA,Female,35 to 54,Unpaid,1001-5000 employees,410.0
Finance,USA,Female,35 to 54,Unpaid,501-1000 employees,0.0
Finance,USA,Female,35 to 54,Unpaid,201-500 employees,0.0
Finance,USA,Female,35 to 54,Unpaid,51-200 employees,0.0
Finance,USA,Female,35 to 54,Unpaid,11-50 employees,0.0
Finance,USA,Female,35 to 54,Unpaid,2-10 employees,460.0
Finance,USA,Female,35 to 54,Unpaid,Myself Only,0.0
Finance,USA,Female,25 to 34,Owner,"10,001+ employees",6400.0
Finance,USA,Female,25 to 34,Owner,"5001-10,000 employees",1200.0
Finance,USA,Female,25 to 34,Owner,1001-5000 employees,2900.0
Finance,USA,Female,25 to 34,Owner,501-1000 employees,1200.0
Finance,USA,Female,25 to 34,Owner,201-500 employees,1900.0
Finance,USA,Female,25 to 34,Owner,51-200 employees,3100.0
Finance,USA,Female,25 to 34,Owner,11-50 employees,5500.0
Finance,USA,Female,25 to 34,Owner,2-10 employees,11000.0
Finance,USA,Female,25 to 34,Owner,Myself Only,1100.0
Finance,USA,Female,25 to 34,Partner,"10,001+ employees",1900.0
Finance,USA,Female,25 to 34,Partner,"5001-10,000 employees",590.0
Finance,USA,Female,25 to 34,Partner,1001-5000 employees,1500.0
Finance,USA,Female,25 to 34,Partner,501-1000 employees,730.0
Finance,USA,Female,25 to 34,Partner,201-500 employees,1000.0
Finance,USA,Female,25 to 34,Partner,51-200 employees,1700.0
Finance,USA,Female,25 to 34,Partner,11-50 employees,2100.0
Finance,USA,Female,25 to 34,Partner,2-10 employees,2500.0
Finance,USA,Female,25 to 34,Partner,Myself Only,0.0
Finance,USA,Female,25 to 34,CXO,"10,001+ employees",3400.0
Finance,USA,Female,25 to 34,CXO,"5001-10,000 employees",750.0
Finance,USA,Female,25 to 34,CXO,1001-5000 employees,1800.0
Finance,USA,Female,25 to 34,CXO,501-1000 employees,780.0
Finance,USA,Female,25 to 34,CXO,201-500 employees,5400.0
Finance,USA,Female,25 to 34,CXO,51-200 employees,3800.0
Finance,USA,Female,25 to 34,CXO,11-50 employees,5400.0
Finance,USA,Female,25 to 34,CXO,2-10 employees,5800.0
Finance,USA,Female,25 to 34,CXO,Myself Only,410.0
Finance,USA,Female,25 to 34,VP,"10,001+ employees",25000.0
Finance,USA,Female,25 to 34,VP,"5001-10,000 employees",2900.0
Finance,USA,Female,25 to 34,VP,1001-5000 employees,8200.0
Finance,USA,Female,25 to 34,VP,501-1000 employees,3800.0
Finance,USA,Female,25 to 34,VP,201-500 employees,4800.0
Finance,USA,Female,25 to 34,VP,51-200 employees,7000.0
Finance,USA,Female,25 to 34,VP,11-50 employees,5800.0
Finance,USA,Female,25 to 34,VP,2-10 employees,4300.0
Finance,USA,Female,25 to 34,VP,Myself Only,540.0
Finance,USA,Female,25 to 34,Director,"10,001+ employees",18000.0
Finance,USA,Female,25 to 34,Director,"5001-10,000 employees",3800.0
Finance,USA,Female,25 to 34,Director,1001-5000 employees,7000.0
Finance,USA,Female,25 to 34,Director,501-1000 employees,2900.0
Finance,USA,Female,25 to 34,Director,201-500 employees,4400.0
Finance,USA,Female,25 to 34,Director,51-200 employees,6900.0
Finance,USA,Female,25 to 34,Director,11-50 employees,7900.0
Finance,USA,Female,25 to 34,Director,2-10 employees,7300.0
Finance,USA,Female,25 to 34,Director,Myself Only,550.0
Finance,USA,Female,25 to 34,Manager,"10,001+ employees",50000.0
Finance,USA,Female,25 to 34,Manager,"5001-10,000 employees",11000.0
Finance,USA,Female,25 to 34,Manager,1001-5000 employees,23000.0
Finance,USA,Female,25 to 34,Manager,501-1000 employees,9800.0
Finance,USA,Female,25 to 34,Manager,201-500 employees,12000.0
Finance,USA,Female,25 to 34,Manager,51-200 employees,14000.0
Finance,USA,Female,25 to 34,Manager,11-50 employees,12000.0
Finance,USA,Female,25 to 34,Manager,2-10 employees,11000.0
Finance,USA,Female,25 to 34,Manager,Myself Only,1000.0
Finance,USA,Female,25 to 34,Senior,"10,001+ employees",220000.0
Finance,USA,Female,25 to 34,Senior,"5001-10,000 employees",49000.0
Finance,USA,Female,25 to 34,Senior,1001-5000 employees,96000.0
Finance,USA,Female,25 to 34,Senior,501-1000 employees,38000.0
Finance,USA,Female,25 to 34,Senior,201-500 employees,45000.0
Finance,USA,Female,25 to 34,Senior,51-200 employees,55000.0
Finance,USA,Female,25 to 34,Senior,11-50 employees,48000.0
Finance,USA,Female,25 to 34,Senior,2-10 employees,44000.0
Finance,USA,Female,25 to 34,Senior,Myself Only,3200.0
Finance,USA,Female,25 to 34,Entry,"10,001+ employees",230000.0
Finance,USA,Female,25 to 34,Entry,"5001-10,000 employees",50000.0
Finance,USA,Female,25 to 34,Entry,1001-5000 employees,100000.0
Finance,USA,Female,25 to 34,Entry,501-1000 employees,43000.0
Finance,USA,Female,25 to 34,Entry,201-500 employees,59000.0
Finance,USA,Female,25 to 34,Entry,51-200 employees,70000.0
Finance,USA,Female,25 to 34,Entry,11-50 employees,64000.0
Finance,USA,Female,25 to 34,Entry,2-10 employees,74000.0
Finance,USA,Female,25 to 34,Entry,Myself Only,3800.0
Finance,USA,Female,25 to 34,Training,"10,001+ employees",2400.0
Finance,USA,Female,25 to 34,Training,"5001-10,000 employees",650.0
Finance,USA,Female,25 to 34,Training,1001-5000 employees,1200.0
Finance,USA,Female,25 to 34,Training,501-1000 employees,460.0
Finance,USA,Female,25 to 34,Training,201-500 employees,520.0
Finance,USA,Female,25 to 34,Training,51-200 employees,690.0
Finance,USA,Female,25 to 34,Training,11-50 employees,780.0
Finance,USA,Female,25 to 34,Training,2-10 employees,660.0
Finance,USA,Female,25 to 34,Training,Myself Only,0.0
Finance,USA,Female,25 to 34,Unpaid,"10,001+ employees",7900.0
Finance,USA,Female,25 to 34,Unpaid,"5001-10,000 employees",1300.0
Finance,USA,Female,25 to 34,Unpaid,1001-5000 employees,2200.0
Finance,USA,Female,25 to 34,Unpaid,501-1000 employees,760.0
Finance,USA,Female,25 to 34,Unpaid,201-500 employees,1200.0
Finance,USA,Female,25 to 34,Unpaid,51-200 employees,1400.0
Finance,USA,Female,25 to 34,Unpaid,11-50 employees,1500.0
Finance,USA,Female,25 to 34,Unpaid,2-10 employees,3100.0
Finance,USA,Female,25 to 34,Unpaid,Myself Only,370.0
Finance,USA,Female,18 to 24,Owner,"10,001+ employees",1500.0
Finance,USA,Female,18 to 24,Owner,"5001-10,000 employees",0.0
Finance,USA,Female,18 to 24,Owner,1001-5000 employees,580.0
Finance,USA,Female,18 to 24,Owner,501-1000 employees,0.0
Finance,USA,Female,18 to 24,Owner,201-500 employees,400.0
Finance,USA,Female,18 to 24,Owner,51-200 employees,750.0
Finance,USA,Female,18 to 24,Owner,11-50 employees,980.0
Finance,USA,Female,18 to 24,Owner,2-10 employees,1900.0
Finance,USA,Female,18 to 24,Owner,Myself Only,0.0
Finance,USA,Female,18 to 24,Partner,"10,001+ employees",1600.0
Finance,USA,Female,18 to 24,Partner,"5001-10,000 employees",330.0
Finance,USA,Female,18 to 24,Partner,1001-5000 employees,800.0
Finance,USA,Female,18 to 24,Partner,501-1000 employees,500.0
Finance,USA,Female,18 to 24,Partner,201-500 employees,340.0
Finance,USA,Female,18 to 24,Partner,51-200 employees,520.0
Finance,USA,Female,18 to 24,Partner,11-50 employees,560.0
Finance,USA,Female,18 to 24,Partner,2-10 employees,670.0
Finance,USA,Female,18 to 24,Partner,Myself Only,0.0
Finance,USA,Female,18 to 24,CXO,"10,001+ employees",1100.0
Finance,USA,Female,18 to 24,CXO,"5001-10,000 employees",0.0
Finance,USA,Female,18 to 24,CXO,1001-5000 employees,430.0
Finance,USA,Female,18 to 24,CXO,501-1000 employees,0.0
Finance,USA,Female,18 to 24,CXO,201-500 employees,370.0
Finance,USA,Female,18 to 24,CXO,51-200 employees,740.0
Finance,USA,Female,18 to 24,CXO,11-50 employees,980.0
Finance,USA,Female,18 to 24,CXO,2-10 employees,1100.0
Finance,USA,Female,18 to 24,CXO,Myself Only,0.0
Finance,USA,Female,18 to 24,VP,"10,001+ employees",2800.0
Finance,USA,Female,18 to 24,VP,"5001-10,000 employees",360.0
Finance,USA,Female,18 to 24,VP,1001-5000 employees,1000.0
Finance,USA,Female,18 to 24,VP,501-1000 employees,460.0
Finance,USA,Female,18 to 24,VP,201-500 employees,700.0
Finance,USA,Female,18 to 24,VP,51-200 employees,1100.0
Finance,USA,Female,18 to 24,VP,11-50 employees,1100.0
Finance,USA,Female,18 to 24,VP,2-10 employees,820.0
Finance,USA,Female,18 to 24,VP,Myself Only,0.0
Finance,USA,Female,18 to 24,Director,"10,001+ employees",2700.0
Finance,USA,Female,18 to 24,Director,"5001-10,000 employees",600.0
Finance,USA,Female,18 to 24,Director,1001-5000 employees,1100.0
Finance,USA,Female,18 to 24,Director,501-1000 employees,570.0
Finance,USA,Female,18 to 24,Director,201-500 employees,710.0
Finance,USA,Female,18 to 24,Director,51-200 employees,1400.0
Finance,USA,Female,18 to 24,Director,11-50 employees,1600.0
Finance,USA,Female,18 to 24,Director,2-10 employees,1500.0
Finance,USA,Female,18 to 24,Director,Myself Only,0.0
Finance,USA,Female,18 to 24,Manager,"10,001+ employees",6700.0
Finance,USA,Female,18 to 24,Manager,"5001-10,000 employees",1400.0
Finance,USA,Female,18 to 24,Manager,1001-5000 employees,3000.0
Finance,USA,Female,18 to 24,Manager,501-1000 employees,1300.0
Finance,USA,Female,18 to 24,Manager,201-500 employees,1500.0
Finance,USA,Female,18 to 24,Manager,51-200 employees,1900.0
Finance,USA,Female,18 to 24,Manager,11-50 employees,1800.0
Finance,USA,Female,18 to 24,Manager,2-10 employees,1900.0
Finance,USA,Female,18 to 24,Manager,Myself Only,0.0
Finance,USA,Female,18 to 24,Senior,"10,001+ employees",38000.0
Finance,USA,Female,18 to 24,Senior,"5001-10,000 employees",7700.0
Finance,USA,Female,18 to 24,Senior,1001-5000 employees,15000.0
Finance,USA,Female,18 to 24,Senior,501-1000 employees,6400.0
Finance,USA,Female,18 to 24,Senior,201-500 employees,7300.0
Finance,USA,Female,18 to 24,Senior,51-200 employees,9100.0
Finance,USA,Female,18 to 24,Senior,11-50 employees,8800.0
Finance,USA,Female,18 to 24,Senior,2-10 employees,9800.0
Finance,USA,Female,18 to 24,Senior,Myself Only,760.0
Finance,USA,Female,18 to 24,Entry,"10,001+ employees",49000.0
Finance,USA,Female,18 to 24,Entry,"5001-10,000 employees",9400.0
Finance,USA,Female,18 to 24,Entry,1001-5000 employees,19000.0
Finance,USA,Female,18 to 24,Entry,501-1000 employees,9000.0
Finance,USA,Female,18 to 24,Entry,201-500 employees,11000.0
Finance,USA,Female,18 to 24,Entry,51-200 employees,15000.0
