0,1,2,3,4,5,6
Finance,USA,Male,55+,Entry,"10,001+ employees",17000
Finance,USA,Male,55+,Entry,"5001-10,000 employees",4500
Finance,USA,Male,55+,Entry,1001-5000 employees,8100
Finance,USA,Male,55+,Entry,501-1000 employees,2800
Finance,USA,Male,55+,Entry,201-500 employees,3700
Finance,USA,Male,55+,Entry,51-200 employees,4500
Finance,USA,Male,55+,Entry,11-50 employees,4600
Finance,USA,Male,55+,Entry,2-10 employees,5400
Finance,USA,Male,55+,Entry,Myself Only,390
Finance,USA,Male,55+,Training,"10,001+ employees",0
Finance,USA,Male,55+,Training,"5001-10,000 employees",0
Finance,USA,Male,55+,Training,1001-5000 employees,0
Finance,USA,Male,55+,Training,501-1000 employees,0
Finance,USA,Male,55+,Training,201-500 employees,0
Finance,USA,Male,55+,Training,51-200 employees,0
Finance,USA,Male,55+,Training,11-50 employees,0
Finance,USA,Male,55+,Training,2-10 employees,0
Finance,USA,Male,55+,Training,Myself Only,0
Finance,USA,Male,55+,Unpaid,"10,001+ employees",1400
Finance,USA,Male,55+,Unpaid,"5001-10,000 employees",0
Finance,USA,Male,55+,Unpaid,1001-5000 employees,460
Finance,USA,Male,55+,Unpaid,501-1000 employees,0
Finance,USA,Male,55+,Unpaid,201-500 employees,0
Finance,USA,Male,55+,Unpaid,51-200 employees,0
Finance,USA,Male,55+,Unpaid,11-50 employees,0
Finance,USA,Male,55+,Unpaid,2-10 employees,630
Finance,USA,Male,55+,Unpaid,Myself Only,0
Finance,USA,Male,35 to 54,Owner,"10,001+ employees",18000
Finance,USA,Male,35 to 54,Owner,"5001-10,000 employees",3900
Finance,USA,Male,35 to 54,Owner,1001-5000 employees,8700
Finance,USA,Male,35 to 54,Owner,501-1000 employees,4500
Finance,USA,Male,35 to 54,Owner,201-500 employees,7700
Finance,USA,Male,35 to 54,Owner,51-200 employees,13000
Finance,USA,Male,35 to 54,Owner,11-50 employees,29000
Finance,USA,Male,35 to 54,Owner,2-10 employees,48000
Finance,USA,Male,35 to 54,Owner,Myself Only,3700
Finance,USA,Male,35 to 54,Partner,"10,001+ employees",7900
Finance,USA,Male,35 to 54,Partner,"5001-10,000 employees",2500
Finance,USA,Male,35 to 54,Partner,1001-5000 employees,6300
Finance,USA,Male,35 to 54,Partner,501-1000 employees,4300
Finance,USA,Male,35 to 54,Partner,201-500 employees,7200
Finance,USA,Male,35 to 54,Partner,51-200 employees,14000
Finance,USA,Male,35 to 54,Partner,11-50 employees,23000
Finance,USA,Male,35 to 54,Partner,2-10 employees,26000
Finance,USA,Male,35 to 54,Partner,Myself Only,1500
Finance,USA,Male,35 to 54,CXO,"10,001+ employees",12000
Finance,USA,Male,35 to 54,CXO,"5001-10,000 employees",3700
Finance,USA,Male,35 to 54,CXO,1001-5000 employees,10000
Finance,USA,Male,35 to 54,CXO,501-1000 employees,6300
Finance,USA,Male,35 to 54,CXO,201-500 employees,11000
Finance,USA,Male,35 to 54,CXO,51-200 employees,22000
Finance,USA,Male,35 to 54,CXO,11-50 employees,36000
Finance,USA,Male,35 to 54,CXO,2-10 employees,42000
Finance,USA,Male,35 to 54,CXO,Myself Only,2500
Finance,USA,Male,35 to 54,VP,"10,001+ employees",130000
Finance,USA,Male,35 to 54,VP,"5001-10,000 employees",18000
Finance,USA,Male,35 to 54,VP,1001-5000 employees,45000
Finance,USA,Male,35 to 54,VP,501-1000 employees,19000
Finance,USA,Male,35 to 54,VP,201-500 employees,23000
Finance,USA,Male,35 to 54,VP,51-200 employees,33000
Finance,USA,Male,35 to 54,VP,11-50 employees,29000
Finance,USA,Male,35 to 54,VP,2-10 employees,21000
Finance,USA,Male,35 to 54,VP,Myself Only,1600
Finance,USA,Male,35 to 54,Director,"10,001+ employees",65000
Finance,USA,Male,35 to 54,Director,"5001-10,000 employees",14000
Finance,USA,Male,35 to 54,Director,1001-5000 employees,29000
Finance,USA,Male,35 to 54,Director,501-1000 employees,12000
Finance,USA,Male,35 to 54,Director,201-500 employees,15000
Finance,USA,Male,35 to 54,Director,51-200 employees,22000
Finance,USA,Male,35 to 54,Director,11-50 employees,25000
Finance,USA,Male,35 to 54,Director,2-10 employees,22000
Finance,USA,Male,35 to 54,Director,Myself Only,1800
Finance,USA,Male,35 to 54,Manager,"10,001+ employees",71000
Finance,USA,Male,35 to 54,Manager,"5001-10,000 employees",16000
Finance,USA,Male,35 to 54,Manager,1001-5000 employees,31000
Finance,USA,Male,35 to 54,Manager,501-1000 employees,12000
Finance,USA,Male,35 to 54,Manager,201-500 employees,14000
Finance,USA,Male,35 to 54,Manager,51-200 employees,16000
Finance,USA,Male,35 to 54,Manager,11-50 employees,15000
Finance,USA,Male,35 to 54,Manager,2-10 employees,14000
Finance,USA,Male,35 to 54,Manager,Myself Only,1100
Finance,USA,Male,35 to 54,Senior,"10,001+ employees",210000
Finance,USA,Male,35 to 54,Senior,"5001-10,000 employees",50000
Finance,USA,Male,35 to 54,Senior,1001-5000 employees,86000
Finance,USA,Male,35 to 54,Senior,501-1000 employees,33000
Finance,USA,Male,35 to 54,Senior,201-500 employees,35000
Finance,USA,Male,35 to 54,Senior,51-200 employees,44000
Finance,USA,Male,35 to 54,Senior,11-50 employees,38000
Finance,USA,Male,35 to 54,Senior,2-10 employees,33000
Finance,USA,Male,35 to 54,Senior,Myself Only,2600
Finance,USA,Male,35 to 54,Entry,"10,001+ employees",110000
Finance,USA,Male,35 to 54,Entry,"5001-10,000 employees",25000
Finance,USA,Male,35 to 54,Entry,1001-5000 employees,44000
Finance,USA,Male,35 to 54,Entry,501-1000 employees,17000
Finance,USA,Male,35 to 54,Entry,201-500 employees,20000
Finance,USA,Male,35 to 54,Entry,51-200 employees,23000
Finance,USA,Male,35 to 54,Entry,11-50 employees,21000
Finance,USA,Male,35 to 54,Entry,2-10 employees,21000
Finance,USA,Male,35 to 54,Entry,Myself Only,1400
Finance,USA,Male,35 to 54,Training,"10,001+ employees",680
Finance,USA,Male,35 to 54,Training,"5001-10,000 employees",0
Finance,USA,Male,35 to 54,Training,1001-5000 employees,0
Finance,USA,Male,35 to 54,Training,501-1000 employees,0
Finance,USA,Male,35 to 54,Training,201-500 employees,0
Finance,USA,Male,35 to 54,Training,51-200 employees,0
Finance,USA,Male,35 to 54,Training,11-50 employees,0
Finance,USA,Male,35 to 54,Training,2-10 employees,0
Finance,USA,Male,35 to 54,Training,Myself Only,0
Finance,USA,Male,35 to 54,Unpaid,"10,001+ employees",1300
Finance,USA,Male,35 to 54,Unpaid,"5001-10,000 employees",0
Finance,USA,Male,35 to 54,Unpaid,1001-5000 employees,390
Finance,USA,Male,35 to 54,Unpaid,501-1000 employees,0
Finance,USA,Male,35 to 54,Unpaid,201-500 employees,0
Finance,USA,Male,35 to 54,Unpaid,51-200 employees,0
Finance,USA,Male,35 to 54,Unpaid,11-50 employees,0
Finance,USA,Male,35 to 54,Unpaid,2-10 employees,600
Finance,USA,Male,35 to 54,Unpaid,Myself Only,0
Finance,USA,Male,25 to 34,Owner,"10,001+ employees",10000
Finance,USA,Male,25 to 34,Owner,"5001-10,000 employees",1700
Finance,USA,Male,25 to 34,Owner,1001-5000 employees,4500
Finance,USA,Male,25 to 34,Owner,501-1000 employees,1900
Finance,USA,Male,25 to 34,Owner,201-500 employees,3200
Finance,USA,Male,25 to 34,Owner,51-200 employees,5700
Finance,USA,Male,25 to 34,Owner,11-50 employees,13000
Finance,USA,Male,25 to 34,Owner,2-10 employees,25000
Finance,USA,Male,25 to 34,Owner,Myself Only,2100
Finance,USA,Male,25 to 34,Partner,"10,001+ employees",3200
Finance,USA,Male,25 to 34,Partner,"5001-10,000 employees",890
Finance,USA,Male,25 to 34,Partner,1001-5000 employees,2000
Finance,USA,Male,25 to 34,Partner,501-1000 employees,1200
Finance,USA,Male,25 to 34,Partner,201-500 employees,2000
Finance,USA,Male,25 to 34,Partner,51-200 employees,3800
Finance,USA,Male,25 to 34,Partner,11-50 employees,6400
Finance,USA,Male,25 to 34,Partner,2-10 employees,7800
Finance,USA,Male,25 to 34,Partner,Myself Only,550
Finance,USA,Male,25 to 34,CXO,"10,001+ employees",6200
Finance,USA,Male,25 to 34,CXO,"5001-10,000 employees",1400
Finance,USA,Male,25 to 34,CXO,1001-5000 employees,4000
Finance,USA,Male,25 to 34,CXO,501-1000 employees,1900
Finance,USA,Male,25 to 34,CXO,201-500 employees,3600
Finance,USA,Male,25 to 34,CXO,51-200 employees,6900
Finance,USA,Male,25 to 34,CXO,11-50 employees,13000
Finance,USA,Male,25 to 34,CXO,2-10 employees,18000
Finance,USA,Male,25 to 34,CXO,Myself Only,1000
Finance,USA,Male,25 to 34,VP,"10,001+ employees",40000
Finance,USA,Male,25 to 34,VP,"5001-10,000 employees",5300
Finance,USA,Male,25 to 34,VP,1001-5000 employees,14000
Finance,USA,Male,25 to 34,VP,501-1000 employees,6300
Finance,USA,Male,25 to 34,VP,201-500 employees,8100
Finance,USA,Male,25 to 34,VP,51-200 employees,12000
Finance,USA,Male,25 to 34,VP,11-50 employees,12000
Finance,USA,Male,25 to 34,VP,2-10 employees,8800
Finance,USA,Male,25 to 34,VP,Myself Only,680
Finance,USA,Male,25 to 34,Director,"10,001+ employees",20000
Finance,USA,Male,25 to 34,Director,"5001-10,000 employees",4400
Finance,USA,Male,25 to 34,Director,1001-5000 employees,8900
Finance,USA,Male,25 to 34,Director,501-1000 employees,3800
Finance,USA,Male,25 to 34,Director,201-500 employees,5500
Finance,USA,Male,25 to 34,Director,51-200 employees,9000
Finance,USA,Male,25 to 34,Director,11-50 employees,11000
Finance,USA,Male,25 to 34,Director,2-10 employees,10000
Finance,USA,Male,25 to 34,Director,Myself Only,840
Finance,USA,Male,25 to 34,Manager,"10,001+ employees",44000
Finance,USA,Male,25 to 34,Manager,"5001-10,000 employees",9100
Finance,USA,Male,25 to 34,Manager,1001-5000 employees,19000
Finance,USA,Male,25 to 34,Manager,501-1000 employees,7800
Finance,USA,Male,25 to 34,Manager,201-500 employees,9800
Finance,USA,Male,25 to 34,Manager,51-200 employees,11000
Finance,USA,Male,25 to 34,Manager,11-50 employees,12000
Finance,USA,Male,25 to 34,Manager,2-10 employees,12000
Finance,USA,Male,25 to 34,Manager,Myself Only,970
Finance,USA,Male,25 to 34,Senior,"10,001+ employees",190000
Finance,USA,Male,25 to 34,Senior,"5001-10,000 employees",42000
Finance,USA,Male,25 to 34,Senior,1001-5000 employees,79000
Finance,USA,Male,25 to 34,Senior,501-1000 employees,32000
Finance,USA,Male,25 to 34,Senior,201-500 employees,37000
Finance,USA,Male,25 to 34,Senior,51-200 employees,47000
Finance,USA,Male,25 to 34,Senior,11-50 employees,44000
Finance,USA,Male,25 to 34,Senior,2-10 employees,41000
Finance,USA,Male,25 to 34,Senior,Myself Only,2800
Finance,USA,Male,25 to 34,Entry,"10,001+ employees",170000
Finance,USA,Male,25 to 34,Entry,"5001-10,000 employees",39000
Finance,USA,Male,25 to 34,Entry,1001-5000 employees,76000
Finance,USA,Male,25 to 34,Entry,501-1000 employees,29000
Finance,USA,Male,25 to 34,Entry,201-500 employees,38000
Finance,USA,Male,25 to 34,Entry,51-200 employees,47000
Finance,USA,Male,25 to 34,Entry,11-50 employees,45000
Finance,USA,Male,25 to 34,Entry,2-10 employees,56000
Finance,USA,Male,25 to 34,Entry,Myself Only,2800
Finance,USA,Male,25 to 34,Training,"10,001+ employees",3000
Finance,USA,Male,25 to 34,Training,"5001-10,000 employees",950
Finance,USA,Male,25 to 34,Training,1001-5000 employees,1600
Finance,USA,Male,25 to 34,Training,501-1000 employees,570
Finance,USA,Male,25 to 34,Training,201-500 employees,690
Finance,USA,Male,25 to 34,Training,51-200 employees,1000
Finance,USA,Male,25 to 34,Training,11-50 employees,1200
Finance,USA,Male,25 to 34,Training,2-10 employees,1100
Finance,USA,Male,25 to 34,Training,Myself Only,0
Finance,USA,Male,25 to 34,Unpaid,"10,001+ employees",5300
Finance,USA,Male,25 to 34,Unpaid,"5001-10,000 employees",950
Finance,USA,Male,25 to 34,Unpaid,1001-5000 employees,1600
Finance,USA,Male,25 to 34,Unpaid,501-1000 employees,640
Finance,USA,Male,25 to 34,Unpaid,201-500 employees,860
Finance,USA,Male,25 to 34,Unpaid,51-200 employees,1100
Finance,USA,Male,25 to 34,Unpaid,11-50 employees,1400
Finance,USA,Male,25 to 34,Unpaid,2-10 employees,3800
Finance,USA,Male,25 to 34,Unpaid,Myself Only,410
Finance,USA,Male,18 to 24,Owner,"10,001+ employees",2100
Finance,USA,Male,18 to 24,Owner,"5001-10,000 employees",380
Finance,USA,Male,18 to 24,Owner,1001-5000 employees,840
Finance,USA,Male,18 to 24,Owner,501-1000 employees,370
Finance,USA,Male,18 to 24,Owner,201-500 employees,680
Finance,USA,Male,18 to 24,Owner,51-200 employees,1300
Finance,USA,Male,18 to 24,Owner,11-50 employees,2100
Finance,USA,Male,18 to 24,Owner,2-10 employees,3900
Finance,USA,Male,18 to 24,Owner,Myself Only,520
Finance,USA,Male,18 to 24,Partner,"10,001+ employees",1300
Finance,USA,Male,18 to 24,Partner,"5001-10,000 employees",330
Finance,USA,Male,18 to 24,Partner,1001-5000 employees,750
Finance,USA,Male,18 to 24,Partner,501-1000 employees,430
Finance,USA,Male,18 to 24,Partner,201-500 employees,440
Finance,USA,Male,18 to 24,Partner,51-200 employees,840
Finance,USA,Male,18 to 24,Partner,11-50 employees,1200
Finance,USA,Male,18 to 24,Partner,2-10 employees,1500
Finance,USA,Male,18 to 24,Partner,Myself Only,0
Finance,USA,Male,18 to 24,CXO,"10,001+ employees",1700
Finance,USA,Male,18 to 24,CXO,"5001-10,000 employees",320
Finance,USA,Male,18 to 24,CXO,1001-5000 employees,780
Finance,USA,Male,18 to 24,CXO,501-1000 employees,370
Finance,USA,Male,18 to 24,CXO,201-500 employees,680
Finance,USA,Male,18 to 24,CXO,51-200 employees,1400
Finance,USA,Male,18 to 24,CXO,11-50 employees,2300
Finance,USA,Male,18 to 24,CXO,2-10 employees,2600
Finance,USA,Male,18 to 24,CXO,Myself Only,0
Finance,USA,Male,18 to 24,VP,"10,001+ employees",3700
Finance,USA,Male,18 to 24,VP,"5001-10,000 employees",520
Finance,USA,Male,18 to 24,VP,1001-5000 employees,1200
Finance,USA,Male,18 to 24,VP,501-1000 employees,590
Finance,USA,Male,18 to 24,VP,201-500 employees,800
Finance,USA,Male,18 to 24,VP,51-200 employees,1400
Finance,USA,Male,18 to 24,VP,11-50 employees,1700
Finance,USA,Male,18 to 24,VP,2-10 employees,1400
Finance,USA,Male,18 to 24,VP,Myself Only,0
Finance,USA,Male,18 to 24,Director,"10,001+ employees",2900
Finance,USA,Male,18 to 24,Director,"5001-10,000 employees",620
Finance,USA,Male,18 to 24,Director,1001-5000 employees,1200
Finance,USA,Male,18 to 24,Director,501-1000 employees,630
Finance,USA,Male,18 to 24,Director,201-500 employees,790
Finance,USA,Male,18 to 24,Director,51-200 employees,1600
Finance,USA,Male,18 to 24,Director,11-50 employees,2200
Finance,USA,Male,18 to 24,Director,2-10 employees,2000
Finance,USA,Male,18 to 24,Director,Myself Only,0
Finance,USA,Male,18 to 24,Manager,"10,001+ employees",6200
Finance,USA,Male,18 to 24,Manager,"5001-10,000 employees",1100
Finance,USA,Male,18 to 24,Manager,1001-5000 employees,2300
Finance,USA,Male,18 to 24,Manager,501-1000 employees,940
Finance,USA,Male,18 to 24,Manager,201-500 employees,1200
Finance,USA,Male,18 to 24,Manager,51-200 employees,1600
Finance,USA,Male,18 to 24,Manager,11-50 employees,1900
Finance,USA,Male,18 to 24,Manager,2-10 employees,2400
Finance,USA,Male,18 to 24,Manager,Myself Only,0
Finance,USA,Male,18 to 24,Senior,"10,001+ employees",35000
Finance,USA,Male,18 to 24,Senior,"5001-10,000 employees",7000
Finance,USA,Male,18 to 24,Senior,1001-5000 employees,13000
Finance,USA,Male,18 to 24,Senior,501-1000 employees,5600
Finance,USA,Male,18 to 24,Senior,201-500 employees,6500
Finance,USA,Male,18 to 24,Senior,51-200 employees,9600
Finance,USA,Male,18 to 24,Senior,11-50 employees,10000
Finance,USA,Male,18 to 24,Senior,2-10 employees,12000
Finance,USA,Male,18 to 24,Senior,Myself Only,1000
Finance,USA,Male,18 to 24,Entry,"10,001+ employees",44000
Finance,USA,Male,18 to 24,Entry,"5001-10,000 employees",9600
Finance,USA,Male,18 to 24,Entry,1001-5000 employees,17000
Finance,USA,Male,18 to 24,Entry,501-1000 employees,7100
Finance,USA,Male,18 to 24,Entry,201-500 employees,9100
Finance,USA,Male,18 to 24,Entry,51-200 employees,14000
Finance,USA,Male,18 to 24,Entry,11-50 employees,13000
Finance,USA,Male,18 to 24,Entry,2-10 employees,18000
Finance,USA,Male,18 to 24,Entry,Myself Only,1200
Finance,USA,Male,18 to 24,Training,"10,001+ employees",2500
Finance,USA,Male,18 to 24,Training,"5001-10,000 employees",980
Finance,USA,Male,18 to 24,Training,1001-5000 employees,1400
Finance,USA,Male,18 to 24,Training,501-1000 employees,600
Finance,USA,Male,18 to 24,Training,201-500 employees,660
Finance,USA,Male,18 to 24,Training,51-200 employees,1000
Finance,USA,Male,18 to 24,Training,11-50 employees,1300
Finance,USA,Male,18 to 24,Training,2-10 employees,1000
Finance,USA,Male,18 to 24,Training,Myself Only,0
Finance,USA,Male,18 to 24,Unpaid,"10,001+ employees",970
Finance,USA,Male,18 to 24,Unpaid,"5001-10,000 employees",0
Finance,USA,Male,18 to 24,Unpaid,1001-5000 employees,0
Finance,USA,Male,18 to 24,Unpaid,501-1000 employees,0
Finance,USA,Male,18 to 24,Unpaid,201-500 employees,0
Finance,USA,Male,18 to 24,Unpaid,51-200 employees,0
Finance,USA,Male,18 to 24,Unpaid,11-50 employees,0
Finance,USA,Male,18 to 24,Unpaid,2-10 employees,670
Finance,USA,Male,18 to 24,Unpaid,Myself Only,0
Finance,USA,Female,55+,Owner,"10,001+ employees",2400
Finance,USA,Female,55+,Owner,"5001-10,000 employees",580
Finance,USA,Female,55+,Owner,1001-5000 employees,1200
Finance,USA,Female,55+,Owner,501-1000 employees,580
Finance,USA,Female,55+,Owner,201-500 employees,890
Finance,USA,Female,55+,Owner,51-200 employees,1400
Finance,USA,Female,55+,Owner,11-50 employees,2800
Finance,USA,Female,55+,Owner,2-10 employees,5200
Finance,USA,Female,55+,Owner,Myself Only,460
Finance,USA,Female,55+,Partner,"10,001+ employees",1000
Finance,USA,Female,55+,Partner,"5001-10,000 employees",350
Finance,USA,Female,55+,Partner,1001-5000 employees,900
Finance,USA,Female,55+,Partner,501-1000 employees,560
Finance,USA,Female,55+,Partner,201-500 employees,780
Finance,USA,Female,55+,Partner,51-200 employees,1400
Finance,USA,Female,55+,Partner,11-50 employees,1800
Finance,USA,Female,55+,Partner,2-10 employees,2100
Finance,USA,Female,55+,Partner,Myself Only,0
Finance,USA,Female,55+,CXO,"10,001+ employees",1500
Finance,USA,Female,55+,CXO,"5001-10,000 employees",450
Finance,USA,Female,55+,CXO,1001-5000 employees,1200
Finance,USA,Female,55+,CXO,501-1000 employees,710
Finance,USA,Female,55+,CXO,201-500 employees,1100
Finance,USA,Female,55+,CXO,51-200 employees,1900
Finance,USA,Female,55+,CXO,11-50 employees,3000
Finance,USA,Female,55+,CXO,2-10 employees,3700
Finance,USA,Female,55+,CXO,Myself Only,0
Finance,USA,Female,55+,VP,"10,001+ employees",13000
Finance,USA,Female,55+,VP,"5001-10,000 employees",2000
Finance,USA,Female,55+,VP,1001-5000 employees,4700
Finance,USA,Female,55+,VP,501-1000 employees,2100
Finance,USA,Female,55+,VP,201-500 employees,2700
Finance,USA,Female,55+,VP,51-200 employees,3700
Finance,USA,Female,55+,VP,11-50 employees,2700
Finance,USA,Female,55+,VP,2-10 employees,2200
Finance,USA,Female,55+,VP,Myself Only,0
Finance,USA,Female,55+,Director,"10,001+ employees",6600
Finance,USA,Female,55+,Director,"5001-10,000 employees",1700
Finance,USA,Female,55+,Director,1001-5000 employees,3100
Finance,USA,Female,55+,Director,501-1000 employees,1400
Finance,USA,Female,55+,Director,201-500 employees,1800
Finance,USA,Female,55+,Director,51-200 employees,2600
Finance,USA,Female,55+,Director,11-50 employees,2900
Finance,USA,Female,55+,Director,2-10 employees,2900
Finance,USA,Female,55+,Director,Myself Only,0
Finance,USA,Female,55+,Manager,"10,001+ employees",8200
Finance,USA,Female,55+,Manager,"5001-10,000 employees",2300
Finance,USA,Female,55+,Manager,1001-5000 employees,4500
Finance,USA,Female,55+,Manager,501-1000 employees,1900
Finance,USA,Female,55+,Manager,201-500 employees,2300
Finance,USA,Female,55+,Manager,51-200 employees,2600
Finance,USA,Female,55+,Manager,11-50 employees,2400
Finance,USA,Female,55+,Manager,2-10 employees,2200
Finance,USA,Female,55+,Manager,Myself Only,0
Finance,USA,Female,55+,Senior,"10,001+ employees",28000
Finance,USA,Female,55+,Senior,"5001-10,000 employees",7800
Finance,USA,Female,55+,Senior,1001-5000 employees,14000
Finance,USA,Female,55+,Senior,501-1000 employees,5500
Finance,USA,Female,55+,Senior,201-500 employees,6800
Finance,USA,Female,55+,Senior,51-200 employees,7900
Finance,USA,Female,55+,Senior,11-50 employees,7300
Finance,USA,Female,55+,Senior,2-10 employees,7200
Finance,USA,Female,55+,Senior,Myself Only,540
Finance,USA,Female,55+,Entry,"10,001+ employees",17000
Finance,USA,Female,55+,Entry,"5001-10,000 employees",4600
Finance,USA,Female,55+,Entry,1001-5000 employees,8300
Finance,USA,Female,55+,Entry,501-1000 employees,3400
Finance,USA,Female,55+,Entry,201-500 employees,4700
Finance,USA,Female,55+,Entry,51-200 employees,5800
Finance,USA,Female,55+,Entry,11-50 employees,5700
Finance,USA,Female,55+,Entry,2-10 employees,5500
Finance,USA,Female,55+,Entry,Myself Only,350
Finance,USA,Female,55+,Training,"10,001+ employees",0
Finance,USA,Female,55+,Training,"5001-10,000 employees",0
Finance,USA,Female,55+,Training,1001-5000 employees,0
Finance,USA,Female,55+,Training,501-1000 employees,0
Finance,USA,Female,55+,Training,201-500 employees,0
Finance,USA,Female,55+,Training,51-200 employees,0
Finance,USA,Female,55+,Training,11-50 employees,0
Finance,USA,Female,55+,Training,2-10 employees,0
Finance,USA,Female,55+,Training,Myself Only,0
Finance,USA,Female,55+,Unpaid,"10,001+ employees",930
Finance,USA,Female,55+,Unpaid,"5001-10,000 employees",0
Finance,USA,Female,55+,Unpaid,1001-5000 employees,0
Finance,USA,Female,55+,Unpaid,501-1000 employees,0
Finance,USA,Female,55+,Unpaid,201-500 employees,0
Finance,USA,Female,55+,Unpaid,51-200 employees,0
Finance,USA,Female,55+,Unpaid,11-50 employees,0
Finance,USA,Female,55+,Unpaid,2-10 employees,0
Finance,USA,Female,55+,Unpaid,Myself Only,0
Finance,USA,Female,35 to 54,Owner,"10,001+ employees",11000
Finance,USA,Female,35 to 54,Owner,"5001-10,000 employees",2400
Finance,USA,Female,35 to 54,Owner,1001-5000 employees,5100
Finance,USA,Female,35 to 54,Owner,501-1000 employees,2300
Finance,USA,Female,35 to 54,Owner,201-500 employees,3600
Finance,USA,Female,35 to 54,Owner,51-200 employees,5500
Finance,USA,Female,35 to 54,Owner,11-50 employees,10000
Finance,USA,Female,35 to 54,Owner,2-10 employees,19000
Finance,USA,Female,35 to 54,Owner,Myself Only,2000
Finance,USA,Female,35 to 54,Partner,"10,001+ employees",3800
Finance,USA,Female,35 to 54,Partner,"5001-10,000 employees",1200
Finance,USA,Female,35 to 54,Partner,1001-5000 employees,2800
Finance,USA,Female,35 to 54,Partner,501-1000 employees,1500
Finance,USA,Female,35 to 54,Partner,201-500 employees,2300
Finance,USA,Female,35 to 54,Partner,51-200 employees,4000
Finance,USA,Female,35 to 54,Partner,11-50 employees,5800
Finance,USA,Female,35 to 54,Partner,2-10 employees,7000
Finance,USA,Female,35 to 54,Partner,Myself Only,560
Finance,USA,Female,35 to 54,CXO,"10,001+ employees",6100
Finance,USA,Female,35 to 54,CXO,"5001-10,000 employees",1700
Finance,USA,Female,35 to 54,CXO,1001-5000 employees,4000
Finance,USA,Female,35 to 54,CXO,501-1000 employees,2200
Finance,USA,Female,35 to 54,CXO,201-500 employees,3500
Finance,USA,Female,35 to 54,CXO,51-200 employees,6900
Finance,USA,Female,35 to 54,CXO,11-50 employees,10000
