0,1,2,3,4,5,6
USA,Female,Finance,25 to 34,Any Job Seniority,501-1000 employees,100000
USA,Female,Finance,25 to 34,Any Job Seniority,201-500 employees,140000
USA,Female,Finance,25 to 34,Any Job Seniority,51-200 employees,160000
USA,Female,Finance,25 to 34,Any Job Seniority,11-50 employees,150000
USA,Female,Finance,25 to 34,Any Job Seniority,2-10 employees,160000
USA,Female,Finance,25 to 34,Any Job Seniority,Myself Only,11000
USA,Female,Finance,25 to 34,Owner,Any Company Size,46000
USA,Female,Finance,25 to 34,Owner,"10,001+ employees",6400
USA,Female,Finance,25 to 34,Owner,"5001-10,000 employees",1200
USA,Female,Finance,25 to 34,Owner,1001-5000 employees,2900
USA,Female,Finance,25 to 34,Owner,501-1000 employees,1200
USA,Female,Finance,25 to 34,Owner,201-500 employees,1900
USA,Female,Finance,25 to 34,Owner,51-200 employees,3100
USA,Female,Finance,25 to 34,Owner,11-50 employees,5500
USA,Female,Finance,25 to 34,Owner,2-10 employees,11000
USA,Female,Finance,25 to 34,Owner,Myself Only,1100
USA,Female,Finance,25 to 34,Partner,Any Company Size,11000
USA,Female,Finance,25 to 34,Partner,"10,001+ employees",1900
USA,Female,Finance,25 to 34,Partner,"5001-10,000 employees",580
USA,Female,Finance,25 to 34,Partner,1001-5000 employees,1500
USA,Female,Finance,25 to 34,Partner,501-1000 employees,720
USA,Female,Finance,25 to 34,Partner,201-500 employees,1000
USA,Female,Finance,25 to 34,Partner,51-200 employees,1700
USA,Female,Finance,25 to 34,Partner,11-50 employees,2100
USA,Female,Finance,25 to 34,Partner,2-10 employees,2500
USA,Female,Finance,25 to 34,Partner,Myself Only,0
USA,Female,Finance,25 to 34,CXO,Any Company Size,35000
USA,Female,Finance,25 to 34,CXO,"10,001+ employees",3500
USA,Female,Finance,25 to 34,CXO,"5001-10,000 employees",750
USA,Female,Finance,25 to 34,CXO,1001-5000 employees,1800
USA,Female,Finance,25 to 34,CXO,501-1000 employees,780
USA,Female,Finance,25 to 34,CXO,201-500 employees,5400
USA,Female,Finance,25 to 34,CXO,51-200 employees,3800
USA,Female,Finance,25 to 34,CXO,11-50 employees,5400
USA,Female,Finance,25 to 34,CXO,2-10 employees,5800
USA,Female,Finance,25 to 34,CXO,Myself Only,420
USA,Female,Finance,25 to 34,VP,Any Company Size,67000
USA,Female,Finance,25 to 34,VP,"10,001+ employees",25000
USA,Female,Finance,25 to 34,VP,"5001-10,000 employees",2900
USA,Female,Finance,25 to 34,VP,1001-5000 employees,8200
USA,Female,Finance,25 to 34,VP,501-1000 employees,3800
USA,Female,Finance,25 to 34,VP,201-500 employees,4800
USA,Female,Finance,25 to 34,VP,51-200 employees,7000
USA,Female,Finance,25 to 34,VP,11-50 employees,5800
USA,Female,Finance,25 to 34,VP,2-10 employees,4300
USA,Female,Finance,25 to 34,VP,Myself Only,530
USA,Female,Finance,25 to 34,Director,Any Company Size,61000
USA,Female,Finance,25 to 34,Director,"10,001+ employees",18000
USA,Female,Finance,25 to 34,Director,"5001-10,000 employees",3800
USA,Female,Finance,25 to 34,Director,1001-5000 employees,7100
USA,Female,Finance,25 to 34,Director,501-1000 employees,2900
USA,Female,Finance,25 to 34,Director,201-500 employees,4400
USA,Female,Finance,25 to 34,Director,51-200 employees,6900
USA,Female,Finance,25 to 34,Director,11-50 employees,7900
USA,Female,Finance,25 to 34,Director,2-10 employees,7300
USA,Female,Finance,25 to 34,Director,Myself Only,550
USA,Female,Finance,25 to 34,Manager,Any Company Size,160000
USA,Female,Finance,25 to 34,Manager,"10,001+ employees",50000
USA,Female,Finance,25 to 34,Manager,"5001-10,000 employees",11000
USA,Female,Finance,25 to 34,Manager,1001-5000 employees,23000
USA,Female,Finance,25 to 34,Manager,501-1000 employees,9700
USA,Female,Finance,25 to 34,Manager,201-500 employees,12000
USA,Female,Finance,25 to 34,Manager,51-200 employees,14000
USA,Female,Finance,25 to 34,Manager,11-50 employees,12000
USA,Female,Finance,25 to 34,Manager,2-10 employees,11000
USA,Female,Finance,25 to 34,Manager,Myself Only,1000
USA,Female,Finance,25 to 34,Senior,Any Company Size,650000
USA,Female,Finance,25 to 34,Senior,"10,001+ employees",220000
USA,Female,Finance,25 to 34,Senior,"5001-10,000 employees",49000
USA,Female,Finance,25 to 34,Senior,1001-5000 employees,96000
USA,Female,Finance,25 to 34,Senior,501-1000 employees,38000
USA,Female,Finance,25 to 34,Senior,201-500 employees,45000
USA,Female,Finance,25 to 34,Senior,51-200 employees,55000
USA,Female,Finance,25 to 34,Senior,11-50 employees,48000
USA,Female,Finance,25 to 34,Senior,2-10 employees,44000
USA,Female,Finance,25 to 34,Senior,Myself Only,3200
USA,Female,Finance,25 to 34,Entry,Any Company Size,810000
USA,Female,Finance,25 to 34,Entry,"10,001+ employees",230000
USA,Female,Finance,25 to 34,Entry,"5001-10,000 employees",50000
USA,Female,Finance,25 to 34,Entry,1001-5000 employees,100000
USA,Female,Finance,25 to 34,Entry,501-1000 employees,43000
USA,Female,Finance,25 to 34,Entry,201-500 employees,59000
USA,Female,Finance,25 to 34,Entry,51-200 employees,70000
USA,Female,Finance,25 to 34,Entry,11-50 employees,64000
USA,Female,Finance,25 to 34,Entry,2-10 employees,74000
USA,Female,Finance,25 to 34,Entry,Myself Only,3800
USA,Female,Finance,25 to 34,Training,Any Company Size,8800
USA,Female,Finance,25 to 34,Training,"10,001+ employees",2500
USA,Female,Finance,25 to 34,Training,"5001-10,000 employees",670
USA,Female,Finance,25 to 34,Training,1001-5000 employees,1200
USA,Female,Finance,25 to 34,Training,501-1000 employees,470
USA,Female,Finance,25 to 34,Training,201-500 employees,530
USA,Female,Finance,25 to 34,Training,51-200 employees,710
USA,Female,Finance,25 to 34,Training,11-50 employees,790
USA,Female,Finance,25 to 34,Training,2-10 employees,670
USA,Female,Finance,25 to 34,Training,Myself Only,0
USA,Female,Finance,25 to 34,Unpaid,Any Company Size,41000
USA,Female,Finance,25 to 34,Unpaid,"10,001+ employees",7900
USA,Female,Finance,25 to 34,Unpaid,"5001-10,000 employees",1300
USA,Female,Finance,25 to 34,Unpaid,1001-5000 employees,2200
USA,Female,Finance,25 to 34,Unpaid,501-1000 employees,760
USA,Female,Finance,25 to 34,Unpaid,201-500 employees,1200
USA,Female,Finance,25 to 34,Unpaid,51-200 employees,1400
USA,Female,Finance,25 to 34,Unpaid,11-50 employees,1500
USA,Female,Finance,25 to 34,Unpaid,2-10 employees,3100
USA,Female,Finance,25 to 34,Unpaid,Myself Only,370
USA,Female,Finance,18 to 24,Any Job Seniority,Any Company Size,380000
USA,Female,Finance,18 to 24,Any Job Seniority,"10,001+ employees",110000
USA,Female,Finance,18 to 24,Any Job Seniority,"5001-10,000 employees",21000
USA,Female,Finance,18 to 24,Any Job Seniority,1001-5000 employees,43000
USA,Female,Finance,18 to 24,Any Job Seniority,501-1000 employees,19000
USA,Female,Finance,18 to 24,Any Job Seniority,201-500 employees,23000
USA,Female,Finance,18 to 24,Any Job Seniority,51-200 employees,31000
USA,Female,Finance,18 to 24,Any Job Seniority,11-50 employees,30000
USA,Female,Finance,18 to 24,Any Job Seniority,2-10 employees,38000
USA,Female,Finance,18 to 24,Any Job Seniority,Myself Only,2900
USA,Female,Finance,18 to 24,Owner,Any Company Size,7000
USA,Female,Finance,18 to 24,Owner,"10,001+ employees",1500
USA,Female,Finance,18 to 24,Owner,"5001-10,000 employees",0
USA,Female,Finance,18 to 24,Owner,1001-5000 employees,590
USA,Female,Finance,18 to 24,Owner,501-1000 employees,0
USA,Female,Finance,18 to 24,Owner,201-500 employees,400
USA,Female,Finance,18 to 24,Owner,51-200 employees,760
USA,Female,Finance,18 to 24,Owner,11-50 employees,1000
USA,Female,Finance,18 to 24,Owner,2-10 employees,2000
USA,Female,Finance,18 to 24,Owner,Myself Only,0
USA,Female,Finance,18 to 24,Partner,Any Company Size,5100
USA,Female,Finance,18 to 24,Partner,"10,001+ employees",1600
USA,Female,Finance,18 to 24,Partner,"5001-10,000 employees",330
USA,Female,Finance,18 to 24,Partner,1001-5000 employees,800
USA,Female,Finance,18 to 24,Partner,501-1000 employees,500
USA,Female,Finance,18 to 24,Partner,201-500 employees,340
USA,Female,Finance,18 to 24,Partner,51-200 employees,520
USA,Female,Finance,18 to 24,Partner,11-50 employees,570
USA,Female,Finance,18 to 24,Partner,2-10 employees,670
USA,Female,Finance,18 to 24,Partner,Myself Only,0
USA,Female,Finance,18 to 24,CXO,Any Company Size,4400
USA,Female,Finance,18 to 24,CXO,"10,001+ employees",1100
USA,Female,Finance,18 to 24,CXO,"5001-10,000 employees",0
USA,Female,Finance,18 to 24,CXO,1001-5000 employees,440
USA,Female,Finance,18 to 24,CXO,501-1000 employees,0
USA,Female,Finance,18 to 24,CXO,201-500 employees,380
USA,Female,Finance,18 to 24,CXO,51-200 employees,760
USA,Female,Finance,18 to 24,CXO,11-50 employees,1000
USA,Female,Finance,18 to 24,CXO,2-10 employees,1200
USA,Female,Finance,18 to 24,CXO,Myself Only,0
USA,Female,Finance,18 to 24,VP,Any Company Size,7400
USA,Female,Finance,18 to 24,VP,"10,001+ employees",2800
USA,Female,Finance,18 to 24,VP,"5001-10,000 employees",370
USA,Female,Finance,18 to 24,VP,1001-5000 employees,1000
USA,Female,Finance,18 to 24,VP,501-1000 employees,460
USA,Female,Finance,18 to 24,VP,201-500 employees,700
USA,Female,Finance,18 to 24,VP,51-200 employees,1100
USA,Female,Finance,18 to 24,VP,11-50 employees,1100
USA,Female,Finance,18 to 24,VP,2-10 employees,840
USA,Female,Finance,18 to 24,VP,Myself Only,0
USA,Female,Finance,18 to 24,Director,Any Company Size,8800
USA,Female,Finance,18 to 24,Director,"10,001+ employees",2800
USA,Female,Finance,18 to 24,Director,"5001-10,000 employees",610
USA,Female,Finance,18 to 24,Director,1001-5000 employees,1200
USA,Female,Finance,18 to 24,Director,501-1000 employees,580
USA,Female,Finance,18 to 24,Director,201-500 employees,720
USA,Female,Finance,18 to 24,Director,51-200 employees,1400
USA,Female,Finance,18 to 24,Director,11-50 employees,1700
USA,Female,Finance,18 to 24,Director,2-10 employees,1500
USA,Female,Finance,18 to 24,Director,Myself Only,0
USA,Female,Finance,18 to 24,Manager,Any Company Size,20000
USA,Female,Finance,18 to 24,Manager,"10,001+ employees",6700
USA,Female,Finance,18 to 24,Manager,"5001-10,000 employees",1400
USA,Female,Finance,18 to 24,Manager,1001-5000 employees,3000
USA,Female,Finance,18 to 24,Manager,501-1000 employees,1300
USA,Female,Finance,18 to 24,Manager,201-500 employees,1500
USA,Female,Finance,18 to 24,Manager,51-200 employees,1900
USA,Female,Finance,18 to 24,Manager,11-50 employees,1800
USA,Female,Finance,18 to 24,Manager,2-10 employees,1900
USA,Female,Finance,18 to 24,Manager,Myself Only,0
USA,Female,Finance,18 to 24,Senior,Any Company Size,110000
USA,Female,Finance,18 to 24,Senior,"10,001+ employees",38000
USA,Female,Finance,18 to 24,Senior,"5001-10,000 employees",7800
USA,Female,Finance,18 to 24,Senior,1001-5000 employees,15000
USA,Female,Finance,18 to 24,Senior,501-1000 employees,6400
USA,Female,Finance,18 to 24,Senior,201-500 employees,7300
USA,Female,Finance,18 to 24,Senior,51-200 employees,9100
USA,Female,Finance,18 to 24,Senior,11-50 employees,8900
USA,Female,Finance,18 to 24,Senior,2-10 employees,9800
USA,Female,Finance,18 to 24,Senior,Myself Only,760
USA,Female,Finance,18 to 24,Entry,Any Company Size,160000
USA,Female,Finance,18 to 24,Entry,"10,001+ employees",49000
USA,Female,Finance,18 to 24,Entry,"5001-10,000 employees",9500
USA,Female,Finance,18 to 24,Entry,1001-5000 employees,19000
USA,Female,Finance,18 to 24,Entry,501-1000 employees,9000
USA,Female,Finance,18 to 24,Entry,201-500 employees,11000
USA,Female,Finance,18 to 24,Entry,51-200 employees,15000
USA,Female,Finance,18 to 24,Entry,11-50 employees,13000
USA,Female,Finance,18 to 24,Entry,2-10 employees,19000
USA,Female,Finance,18 to 24,Entry,Myself Only,1100
USA,Female,Finance,18 to 24,Training,Any Company Size,6500
USA,Female,Finance,18 to 24,Training,"10,001+ employees",1900
USA,Female,Finance,18 to 24,Training,"5001-10,000 employees",570
USA,Female,Finance,18 to 24,Training,1001-5000 employees,1000
USA,Female,Finance,18 to 24,Training,501-1000 employees,410
USA,Female,Finance,18 to 24,Training,201-500 employees,450
USA,Female,Finance,18 to 24,Training,51-200 employees,630
USA,Female,Finance,18 to 24,Training,11-50 employees,700
USA,Female,Finance,18 to 24,Training,2-10 employees,610
USA,Female,Finance,18 to 24,Training,Myself Only,0
USA,Female,Finance,18 to 24,Unpaid,Any Company Size,4700
USA,Female,Finance,18 to 24,Unpaid,"10,001+ employees",1000
USA,Female,Finance,18 to 24,Unpaid,"5001-10,000 employees",0
USA,Female,Finance,18 to 24,Unpaid,1001-5000 employees,0
USA,Female,Finance,18 to 24,Unpaid,501-1000 employees,0
USA,Female,Finance,18 to 24,Unpaid,201-500 employees,0
USA,Female,Finance,18 to 24,Unpaid,51-200 employees,0
USA,Female,Finance,18 to 24,Unpaid,11-50 employees,0
USA,Female,Finance,18 to 24,Unpaid,2-10 employees,510
USA,Female,Finance,18 to 24,Unpaid,Myself Only,0
USA,Female,IT,Any Age Range,Any Job Seniority,Any Company Size,4200000
USA,Female,IT,Any Age Range,Any Job Seniority,"10,001+ employees",1200000
USA,Female,IT,Any Age Range,Any Job Seniority,"5001-10,000 employees",170000
USA,Female,IT,Any Age Range,Any Job Seniority,1001-5000 employees,420000
USA,Female,IT,Any Age Range,Any Job Seniority,501-1000 employees,190000
USA,Female,IT,Any Age Range,Any Job Seniority,201-500 employees,250000
USA,Female,IT,Any Age Range,Any Job Seniority,51-200 employees,390000
USA,Female,IT,Any Age Range,Any Job Seniority,11-50 employees,390000
USA,Female,IT,Any Age Range,Any Job Seniority,2-10 employees,310000
USA,Female,IT,Any Age Range,Any Job Seniority,Myself Only,70000
USA,Female,IT,Any Age Range,Owner,Any Company Size,170000
USA,Female,IT,Any Age Range,Owner,"10,001+ employees",21000
USA,Female,IT,Any Age Range,Owner,"5001-10,000 employees",4700
USA,Female,IT,Any Age Range,Owner,1001-5000 employees,14000
USA,Female,IT,Any Age Range,Owner,501-1000 employees,7300
USA,Female,IT,Any Age Range,Owner,201-500 employees,9700
USA,Female,IT,Any Age Range,Owner,51-200 employees,17000
USA,Female,IT,Any Age Range,Owner,11-50 employees,31000
USA,Female,IT,Any Age Range,Owner,2-10 employees,49000
USA,Female,IT,Any Age Range,Owner,Myself Only,7500
USA,Female,IT,Any Age Range,Partner,Any Company Size,27000
USA,Female,IT,Any Age Range,Partner,"10,001+ employees",7000
USA,Female,IT,Any Age Range,Partner,"5001-10,000 employees",1600
USA,Female,IT,Any Age Range,Partner,1001-5000 employees,4000
USA,Female,IT,Any Age Range,Partner,501-1000 employees,2200
USA,Female,IT,Any Age Range,Partner,201-500 employees,3500
USA,Female,IT,Any Age Range,Partner,51-200 employees,6300
USA,Female,IT,Any Age Range,Partner,11-50 employees,9200
USA,Female,IT,Any Age Range,Partner,2-10 employees,10000
USA,Female,IT,Any Age Range,Partner,Myself Only,1100
USA,Female,IT,Any Age Range,CXO,Any Company Size,94000
USA,Female,IT,Any Age Range,CXO,"10,001+ employees",12000
USA,Female,IT,Any Age Range,CXO,"5001-10,000 employees",2500
USA,Female,IT,Any Age Range,CXO,1001-5000 employees,6400
USA,Female,IT,Any Age Range,CXO,501-1000 employees,3700
USA,Female,IT,Any Age Range,CXO,201-500 employees,6000
USA,Female,IT,Any Age Range,CXO,51-200 employees,13000
USA,Female,IT,Any Age Range,CXO,11-50 employees,22000
USA,Female,IT,Any Age Range,CXO,2-10 employees,26000
USA,Female,IT,Any Age Range,CXO,Myself Only,2800
USA,Female,IT,Any Age Range,VP,Any Company Size,85000
USA,Female,IT,Any Age Range,VP,"10,001+ employees",23000
USA,Female,IT,Any Age Range,VP,"5001-10,000 employees",3800
USA,Female,IT,Any Age Range,VP,1001-5000 employees,9500
USA,Female,IT,Any Age Range,VP,501-1000 employees,5000
USA,Female,IT,Any Age Range,VP,201-500 employees,7800
USA,Female,IT,Any Age Range,VP,51-200 employees,14000
USA,Female,IT,Any Age Range,VP,11-50 employees,15000
USA,Female,IT,Any Age Range,VP,2-10 employees,12000
USA,Female,IT,Any Age Range,VP,Myself Only,1200
USA,Female,IT,Any Age Range,Director,Any Company Size,220000
USA,Female,IT,Any Age Range,Director,"10,001+ employees",66000
USA,Female,IT,Any Age Range,Director,"5001-10,000 employees",12000
USA,Female,IT,Any Age Range,Director,1001-5000 employees,29000
USA,Female,IT,Any Age Range,Director,501-1000 employees,14000
USA,Female,IT,Any Age Range,Director,201-500 employees,20000
USA,Female,IT,Any Age Range,Director,51-200 employees,34000
USA,Female,IT,Any Age Range,Director,11-50 employees,36000
USA,Female,IT,Any Age Range,Director,2-10 employees,27000
USA,Female,IT,Any Age Range,Director,Myself Only,3300
USA,Female,IT,Any Age Range,Manager,Any Company Size,360000
USA,Female,IT,Any Age Range,Manager,"10,001+ employees",160000
USA,Female,IT,Any Age Range,Manager,"5001-10,000 employees",21000
USA,Female,IT,Any Age Range,Manager,1001-5000 employees,47000
USA,Female,IT,Any Age Range,Manager,501-1000 employees,19000
USA,Female,IT,Any Age Range,Manager,201-500 employees,25000
USA,Female,IT,Any Age Range,Manager,51-200 employees,33000
USA,Female,IT,Any Age Range,Manager,11-50 employees,31000
USA,Female,IT,Any Age Range,Manager,2-10 employees,23000
USA,Female,IT,Any Age Range,Manager,Myself Only,3800
USA,Female,IT,Any Age Range,Senior,Any Company Size,1200000
USA,Female,IT,Any Age Range,Senior,"10,001+ employees",460000
USA,Female,IT,Any Age Range,Senior,"5001-10,000 employees",69000
USA,Female,IT,Any Age Range,Senior,1001-5000 employees,160000
USA,Female,IT,Any Age Range,Senior,501-1000 employees,68000
USA,Female,IT,Any Age Range,Senior,201-500 employees,92000
USA,Female,IT,Any Age Range,Senior,51-200 employees,130000
USA,Female,IT,Any Age Range,Senior,11-50 employees,110000
USA,Female,IT,Any Age Range,Senior,2-10 employees,73000
USA,Female,IT,Any Age Range,Senior,Myself Only,13000
USA,Female,IT,Any Age Range,Entry,Any Company Size,1400000
USA,Female,IT,Any Age Range,Entry,"10,001+ employees",420000
USA,Female,IT,Any Age Range,Entry,"5001-10,000 employees",55000
USA,Female,IT,Any Age Range,Entry,1001-5000 employees,150000
USA,Female,IT,Any Age Range,Entry,501-1000 employees,70000
USA,Female,IT,Any Age Range,Entry,201-500 employees,92000
USA,Female,IT,Any Age Range,Entry,51-200 employees,140000
USA,Female,IT,Any Age Range,Entry,11-50 employees,140000
USA,Female,IT,Any Age Range,Entry,2-10 employees,100000
USA,Female,IT,Any Age Range,Entry,Myself Only,29000
USA,Female,IT,Any Age Range,Training,Any Company Size,28000
USA,Female,IT,Any Age Range,Training,"10,001+ employees",7500
USA,Female,IT,Any Age Range,Training,"5001-10,000 employees",1200
USA,Female,IT,Any Age Range,Training,1001-5000 employees,2400
USA,Female,IT,Any Age Range,Training,501-1000 employees,1100
USA,Female,IT,Any Age Range,Training,201-500 employees,1600
USA,Female,IT,Any Age Range,Training,51-200 employees,2700
USA,Female,IT,Any Age Range,Training,11-50 employees,3400
USA,Female,IT,Any Age Range,Training,2-10 employees,2400
USA,Female,IT,Any Age Range,Training,Myself Only,900
USA,Female,IT,Any Age Range,Unpaid,Any Company Size,130000
USA,Female,IT,Any Age Range,Unpaid,"10,001+ employees",14000
USA,Female,IT,Any Age Range,Unpaid,"5001-10,000 employees",610
USA,Female,IT,Any Age Range,Unpaid,1001-5000 employees,3200
USA,Female,IT,Any Age Range,Unpaid,501-1000 employees,1400
USA,Female,IT,Any Age Range,Unpaid,201-500 employees,2000
USA,Female,IT,Any Age Range,Unpaid,51-200 employees,3000
USA,Female,IT,Any Age Range,Unpaid,11-50 employees,4700
USA,Female,IT,Any Age Range,Unpaid,2-10 employees,5400
USA,Female,IT,Any Age Range,Unpaid,Myself Only,8900
USA,Female,IT,55+,Any Job Seniority,Any Company Size,220000
USA,Female,IT,55+,Any Job Seniority,"10,001+ employees",61000
USA,Female,IT,55+,Any Job Seniority,"5001-10,000 employees",9800
USA,Female,IT,55+,Any Job Seniority,1001-5000 employees,21000
USA,Female,IT,55+,Any Job Seniority,501-1000 employees,9400
USA,Female,IT,55+,Any Job Seniority,201-500 employees,13000
USA,Female,IT,55+,Any Job Seniority,51-200 employees,20000
USA,Female,IT,55+,Any Job Seniority,11-50 employees,22000
USA,Female,IT,55+,Any Job Seniority,2-10 employees,20000
USA,Female,IT,55+,Any Job Seniority,Myself Only,3200
USA,Female,IT,55+,Owner,Any Company Size,18000
USA,Female,IT,55+,Owner,"10,001+ employees",2000
USA,Female,IT,55+,Owner,"5001-10,000 employees",530
USA,Female,IT,55+,Owner,1001-5000 employees,1400
USA,Female,IT,55+,Owner,501-1000 employees,870
USA,Female,IT,55+,Owner,201-500 employees,1100
USA,Female,IT,55+,Owner,51-200 employees,1900
USA,Female,IT,55+,Owner,11-50 employees,3700
USA,Female,IT,55+,Owner,2-10 employees,5800
USA,Female,IT,55+,Owner,Myself Only,720
USA,Female,IT,55+,Partner,Any Company Size,4100
USA,Female,IT,55+,Partner,"10,001+ employees",920
USA,Female,IT,55+,Partner,"5001-10,000 employees",0
USA,Female,IT,55+,Partner,1001-5000 employees,640
USA,Female,IT,55+,Partner,501-1000 employees,360
USA,Female,IT,55+,Partner,201-500 employees,570
USA,Female,IT,55+,Partner,51-200 employees,1000
USA,Female,IT,55+,Partner,11-50 employees,1500
USA,Female,IT,55+,Partner,2-10 employees,1700
USA,Female,IT,55+,Partner,Myself Only,0
USA,Female,IT,55+,CXO,Any Company Size,12000
USA,Female,IT,55+,CXO,"10,001+ employees",1400
USA,Female,IT,55+,CXO,"5001-10,000 employees",360
USA,Female,IT,55+,CXO,1001-5000 employees,910
USA,Female,IT,55+,CXO,501-1000 employees,530
USA,Female,IT,55+,CXO,201-500 employees,870
USA,Female,IT,55+,CXO,51-200 employees,1800
USA,Female,IT,55+,CXO,11-50 employees,3200
USA,Female,IT,55+,CXO,2-10 employees,3800
USA,Female,IT,55+,CXO,Myself Only,340
USA,Female,IT,55+,VP,Any Company Size,9300
USA,Female,IT,55+,VP,"10,001+ employees",2600
USA,Female,IT,55+,VP,"5001-10,000 employees",430
USA,Female,IT,55+,VP,1001-5000 employees,1100
USA,Female,IT,55+,VP,501-1000 employees,540
USA,Female,IT,55+,VP,201-500 employees,890
USA,Female,IT,55+,VP,51-200 employees,1400
USA,Female,IT,55+,VP,11-50 employees,1800
USA,Female,IT,55+,VP,2-10 employees,1600
USA,Female,IT,55+,VP,Myself Only,0
USA,Female,IT,55+,Director,Any Company Size,20000
USA,Female,IT,55+,Director,"10,001+ employees",6500
USA,Female,IT,55+,Director,"5001-10,000 employees",1200
USA,Female,IT,55+,Director,1001-5000 employees,2500
USA,Female,IT,55+,Director,501-1000 employees,1100
USA,Female,IT,55+,Director,201-500 employees,1700
USA,Female,IT,55+,Director,51-200 employees,2700
USA,Female,IT,55+,Director,11-50 employees,3200
USA,Female,IT,55+,Director,2-10 employees,2800
USA,Female,IT,55+,Director,Myself Only,0
USA,Female,IT,55+,Manager,Any Company Size,20000
USA,Female,IT,55+,Manager,"10,001+ employees",9500
USA,Female,IT,55+,Manager,"5001-10,000 employees",1300
USA,Female,IT,55+,Manager,1001-5000 employees,2500
USA,Female,IT,55+,Manager,501-1000 employees,1000
USA,Female,IT,55+,Manager,201-500 employees,1500
USA,Female,IT,55+,Manager,51-200 employees,1900
USA,Female,IT,55+,Manager,11-50 employees,1900
USA,Female,IT,55+,Manager,2-10 employees,1600
USA,Female,IT,55+,Manager,Myself Only,0
USA,Female,IT,55+,Senior,Any Company Size,66000
USA,Female,IT,55+,Senior,"10,001+ employees",26000
USA,Female,IT,55+,Senior,"5001-10,000 employees",4200
USA,Female,IT,55+,Senior,1001-5000 employees,8400
USA,Female,IT,55+,Senior,501-1000 employees,3600
USA,Female,IT,55+,Senior,201-500 employees,4900
USA,Female,IT,55+,Senior,51-200 employees,6600
USA,Female,IT,55+,Senior,11-50 employees,6000
USA,Female,IT,55+,Senior,2-10 employees,4200
USA,Female,IT,55+,Senior,Myself Only,820
USA,Female,IT,55+,Entry,Any Company Size,45000
USA,Female,IT,55+,Entry,"10,001+ employees",13000
USA,Female,IT,55+,Entry,"5001-10,000 employees",2100
USA,Female,IT,55+,Entry,1001-5000 employees,4600
USA,Female,IT,55+,Entry,501-1000 employees,2200
USA,Female,IT,55+,Entry,201-500 employees,3200
USA,Female,IT,55+,Entry,51-200 employees,4700
USA,Female,IT,55+,Entry,11-50 employees,4400
USA,Female,IT,55+,Entry,2-10 employees,3100
USA,Female,IT,55+,Entry,Myself Only,650
USA,Female,IT,55+,Training,Any Company Size,0
USA,Female,IT,55+,Training,"10,001+ employees",0
USA,Female,IT,55+,Training,"5001-10,000 employees",0
